Formula,[MASK]-Token,Top 1 Token,Top 1 Probability,Top 2 Token,Top 2 Probability,Top 3 Token,Top 3 Probability,Token = Probability,Top k =,Token < Probability,Top k <,Token > Probability,Top k >,Position Hit
(996+-852)>-133,>,=,0.8986647129058838,+,0.024285823106765747,>,0.012069868855178356,0.8986647129058838,1,0.007957746274769306,6,0.012069868855178356,3,3
(601+-328)>-344,>,=,0.8103469014167786,+,0.04185172915458679,/,0.029917925596237183,0.8103469014167786,1,0.005349059589207172,8,0.008332625031471252,6,NULL
(-408+-38)>-834,>,=,0.9703061580657959,+,0.0036399876698851585,/,0.003225197782739997,0.9703061580657959,1,0.0016423703636974096,8,0.0017455776687711477,6,NULL
(268+-340)>-227,>,=,0.7992539405822754,+,0.06091645359992981,-,0.024508079513907433,0.7992539405822754,1,0.005865889601409435,7,0.01135582197457552,6,NULL
(673+250)>-162,>,=,0.9320412278175354,>,0.015164995566010475,<,0.0061807772144675255,0.9320412278175354,1,0.0061807772144675255,3,0.015164995566010475,2,2
(904+281)>974,>,=,0.7281174659729004,-,0.07611777633428574,+,0.06900633126497269,0.7281174659729004,1,0.008042315021157265,7,0.019264306873083115,5,NULL
(342+427)>-409,>,=,0.92520672082901,>,0.006757975090295076,<,0.0061922562308609486,0.92520672082901,1,0.0061922562308609486,3,0.006757975090295076,2,2
(884+-497)>227,>,=,0.4027814269065857,/,0.14273183047771454,-,0.12212663143873215,0.4027814269065857,1,0.013185870833694935,8,0.04300553351640701,6,NULL
(460+175)>-533,>,=,0.9042423367500305,\approx,0.009143311530351639,),0.006314136553555727,0.9042423367500305,1,0.003470561932772398,6,0.005123704206198454,4,NULL
(-321+626)>-598,>,=,0.9117649793624878,+,0.012416201643645763,*,0.009588967077434063,0.9117649793624878,1,0.0016389620723202825,12,0.003536894917488098,9,NULL
(-437+838)>315,>,=,0.6276279091835022,+,0.08846255391836166,-,0.08482338488101959,0.6276279091835022,1,0.010720738209784031,7,0.019979478791356087,5,NULL
(50+540)>364,>,=,0.8365074396133423,/,0.04280118644237518,+,0.026683907955884933,0.8365074396133423,1,0.007073371671140194,6,0.016771802678704262,5,NULL
(355+695)>-248,>,=,0.9421008229255676,>,0.011949639767408371,<,0.00433955667540431,0.9421008229255676,1,0.00433955667540431,3,0.011949639767408371,2,2
(990+-118)>-632,>,=,0.8795045614242554,+,0.02284228429198265,/,0.012537905015051365,0.8795045614242554,1,0.0039939177222549915,8,0.008235707879066467,6,NULL
(705+-708)>-267,>,=,0.7105605006217957,+,0.10508395731449127,-,0.03504933789372444,0.7105605006217957,1,0.006290337536484003,8,0.008050438016653061,7,NULL
(392+-321)>-362,>,=,0.9540761709213257,+,0.00807638093829155,>,0.0048242537304759026,0.9540761709213257,1,0.0031416742131114006,5,0.0048242537304759026,3,3
(450+167)>-487,>,=,0.8873924016952515,\approx,0.008608323521912098,\equiv,0.006990950088948011,0.8873924016952515,1,0.004421004094183445,5,0.0043243225663900375,6,NULL
(905+816)>811,>,=,0.3010775148868561,-,0.27662357687950134,+,0.194222554564476,0.3010775148868561,1,0.010691621340811253,7,0.04067458584904671,5,NULL
(509+915)>474,>,=,0.6802695989608765,-,0.09418527781963348,+,0.09144503623247147,0.6802695989608765,1,0.01108891423791647,7,0.03148238733410835,4,NULL
(781+-39)>121,>,=,0.7307338118553162,-,0.0871923491358757,+,0.04910335689783096,0.7307338118553162,1,0.008591802790760994,6,0.022412309423089027,5,NULL
(698+445)>803,>,=,0.7027676701545715,+,0.0687260702252388,/,0.06223359704017639,0.7027676701545715,1,0.01564154028892517,7,0.030107058584690094,5,NULL
(955+-144)>352,>,=,0.4804592430591583,/,0.13066856563091278,-,0.10164780914783478,0.4804592430591583,1,0.010737121105194092,8,0.031191367655992508,7,NULL
(643+829)>-123,>,=,0.8539577722549438,\equiv,0.01533886231482029,),0.011455903761088848,0.8539577722549438,1,0.0072507187724113464,7,0.010911666788160801,4,NULL
(595+-67)>-415,>,=,0.6839584708213806,+,0.07676345109939575,/,0.043193649500608444,0.6839584708213806,1,0.006175815127789974,10,0.008294564671814442,7,NULL
(-44+196)>-395,>,=,0.9482588768005371,/,0.007581192068755627,+,0.00646416749805212,0.9482588768005371,1,0.0024503483437001705,7,0.0047915042378008366,5,NULL
(-227+416)>-48,>,=,0.8689039349555969,+,0.0391036793589592,-,0.025318650528788567,0.8689039349555969,1,0.0019317815313115716,13,0.004820492584258318,7,NULL
(-923+756)>-674,>,=,0.8859999179840088,+,0.01660846546292305,/,0.013738183304667473,0.8859999179840088,1,0.0017167007317766547,12,0.004179889801889658,8,NULL
(836+-380)>354,>,=,0.5639685988426208,/,0.10107827931642532,-,0.09319527447223663,0.5639685988426208,1,0.008838756941258907,8,0.021861473098397255,6,NULL
(979+737)>-533,>,=,0.8289931416511536,>,0.01702653430402279,\approx,0.012306164018809795,0.8289931416511536,1,0.010800591669976711,4,0.01702653430402279,2,2
(546+-214)>-253,>,=,0.8601131439208984,+,0.03101959452033043,*,0.01488322764635086,0.8601131439208984,1,0.004578128922730684,8,0.007506527006626129,6,NULL
(804+252)>37,>,-,0.2594437301158905,=,0.22638645768165588,/,0.17239122092723846,0.22638645768165588,2,0.0015897658886387944,16,0.006918617524206638,8,NULL
(-173+637)>360,>,=,0.37427467107772827,/,0.3013005256652832,^,0.07464894652366638,0.37427467107772827,1,0.01216923538595438,9,0.01522967591881752,7,NULL
(780+851)>-888,>,=,0.8326270580291748,),0.02122507430613041,<,0.009659106843173504,0.8326270580291748,1,0.009659106843173504,3,0.008636756800115108,4,NULL
(-543+484)>-326,>,=,0.8793123364448547,/,0.0200762040913105,*,0.018213197588920593,0.8793123364448547,1,0.003973061218857765,9,0.005534208845347166,7,NULL
(-13+-16)>-504,>,=,0.9751013517379761,/,0.0036161302123218775,*,0.002493530046194792,0.9751013517379761,1,0.0019950789865106344,4,0.0018966509960591793,6,NULL
(561+733)>317,>,=,0.4326167404651642,+,0.15730398893356323,-,0.12658114731311798,0.4326167404651642,1,0.0035210419446229935,14,0.008054651319980621,7,NULL
(321+916)>-261,>,=,0.9086564183235168,>,0.009547670371830463,),0.006172819994390011,0.9086564183235168,1,0.004023213405162096,7,0.009547670371830463,2,2
(-386+321)>-671,>,=,0.877812385559082,(,0.016340181231498718,*,0.015376370400190353,0.877812385559082,1,0.0027690534479916096,11,0.0061765932478010654,8,NULL
(-278+780)>458,>,=,0.6243871450424194,-,0.10891555994749069,+,0.10891421139240265,0.6243871450424194,1,0.001469517475925386,13,0.0033164743799716234,11,NULL
(517+-641)>-261,>,=,0.8613934516906738,+,0.03727644681930542,/,0.014371330849826336,0.8613934516906738,1,0.003221366787329316,8,0.006303236819803715,6,NULL
(438+266)>-739,>,=,0.9201483726501465,),0.008731205947697163,>,0.005086787976324558,0.9201483726501465,1,0.005043643992394209,4,0.005086787976324558,3,3
(246+-469)>-761,>,=,0.7926025390625,+,0.05158521980047226,*,0.029442198574543,0.7926025390625,1,0.007707083597779274,8,0.009003737010061741,6,NULL
(-38+-187)>-898,>,=,0.9772502779960632,+,0.003553647082298994,-,0.0026808339171111584,0.9772502779960632,1,0.0012354577193036675,7,0.001320793409831822,6,NULL
(913+471)>-155,>,=,0.8502134680747986,>,0.036717258393764496,\approx,0.016382191330194473,0.8502134680747986,1,0.013909392058849335,4,0.036717258393764496,2,2
(779+-104)>-354,>,=,0.8464139699935913,+,0.0334135964512825,*,0.014553298242390156,0.8464139699935913,1,0.006637711077928543,8,0.00882741715759039,6,NULL
(-846+713)>-414,>,=,0.9147318601608276,/,0.015496514737606049,+,0.009615400806069374,0.9147318601608276,1,0.0029764261562377214,9,0.005996475461870432,6,NULL
(780+-867)>-394,>,=,0.7703134417533875,+,0.07020904123783112,*,0.028577588498592377,0.7703134417533875,1,0.0056174700148403645,8,0.0070321448147296906,7,NULL
(277+-194)>-59,>,=,0.4812387228012085,+,0.17574355006217957,*,0.0632505714893341,0.4812387228012085,1,0.011685744859278202,9,0.014791564084589481,7,NULL
(573+575)>427,>,=,0.6421147584915161,+,0.11149293184280396,-,0.07041487842798233,0.6421147584915161,1,0.0047551668249070644,9,0.011401870287954807,6,NULL
(-201+-92)>-822,>,=,0.9420424103736877,/,0.008396588265895844,*,0.007931199856102467,0.9420424103736877,1,0.002521329326555133,8,0.004083139821887016,6,NULL
(820+206)>673,>,=,0.6576366424560547,/,0.07683731615543365,+,0.07018754631280899,0.6576366424560547,1,0.006728549022227526,10,0.022463133558630943,6,NULL
(128+-195)>-636,>,=,0.8968144655227661,+,0.015205027535557747,/,0.014044641517102718,0.8968144655227661,1,0.0063554891385138035,7,0.008263078518211842,6,NULL
(803+155)>-329,>,=,0.9375185966491699,>,0.010592561215162277,\approx,0.008352960459887981,0.9375185966491699,1,0.006705087143927813,4,0.010592561215162277,2,2
(-103+-130)>-819,>,=,0.9580432176589966,+,0.007619223557412624,/,0.007032531313598156,0.9580432176589966,1,0.0032280869781970978,6,0.003376893000677228,5,NULL
(620+137)>-888,>,=,0.8585694432258606,\approx,0.012826246209442616,<,0.011862474493682384,0.8585694432258606,1,0.011862474493682384,3,0.011363863945007324,4,NULL
(862+872)>463,>,=,0.7893293499946594,/,0.050034377723932266,-,0.04955768585205078,0.7893293499946594,1,0.00290817697532475,8,0.008499433286488056,6,NULL
(-455+949)>-85,>,=,0.8536189198493958,-,0.04597773402929306,+,0.027715498581528664,0.8536189198493958,1,0.003577759489417076,11,0.007994061335921288,5,NULL
(824+-874)>-521,>,=,0.8706396818161011,+,0.023850897327065468,/,0.022688504308462143,0.8706396818161011,1,0.002797352382913232,8,0.004737270530313253,7,NULL
(919+-906)>-114,>,=,0.8654624223709106,+,0.036792200058698654,-,0.018684932962059975,0.8654624223709106,1,0.008400985971093178,6,0.01348050031810999,4,NULL
(931+-980)>-277,>,=,0.7351183891296387,+,0.09496311098337173,-,0.026855478063225746,0.7351183891296387,1,0.006087969988584518,9,0.00776815228164196,8,NULL
(244+262)>-984,>,=,0.9189667701721191,>,0.00575531180948019,<,0.004933444783091545,0.9189667701721191,1,0.004933444783091545,3,0.00575531180948019,2,2
(38+-2)>-764,>,=,0.9518529772758484,*,0.003758645849302411,>,0.0035838615149259567,0.9518529772758484,1,0.003010443178936839,4,0.0035838615149259567,3,3
(915+-276)>213,>,=,0.5333946943283081,-,0.1160438135266304,+,0.09454461187124252,0.5333946943283081,1,0.013581667095422745,8,0.037452470511198044,5,NULL
(-249+35)>-410,>,=,0.9428794384002686,*,0.007725267671048641,+,0.006105399690568447,0.9428794384002686,1,0.0018622601637616754,12,0.004408768378198147,5,NULL
(923+787)>-827,>,=,0.8574541807174683,),0.018873997032642365,\equiv,0.00839273165911436,0.8574541807174683,1,0.005374955479055643,5,0.008205663412809372,4,NULL
(178+-242)>-988,>,=,0.8529670834541321,+,0.034516382962465286,-,0.02503756433725357,0.8529670834541321,1,0.002514084568247199,9,0.0036759288050234318,8,NULL
(170+327)>-264,>,=,0.9242836236953735,>,0.0067668091505765915,<,0.004545258823782206,0.9242836236953735,1,0.004545258823782206,3,0.0067668091505765915,2,2
(-261+264)>-777,>,=,0.9135024547576904,),0.015553928911685944,+,0.010878240689635277,0.9135024547576904,1,0.0013125574914738536,14,0.0025791521184146404,9,NULL
(887+-327)>-28,>,=,0.6212922930717468,+,0.08369184285402298,-,0.06882849335670471,0.6212922930717468,1,0.006560530513525009,8,0.014459040015935898,7,NULL
(-501+879)>-414,>,=,0.914397656917572,/,0.013657272793352604,+,0.012661903165280819,0.914397656917572,1,0.001696472754701972,12,0.003984842915087938,8,NULL
(874+-117)>-884,>,=,0.9409674406051636,+,0.017309309914708138,-,0.0053936876356601715,0.9409674406051636,1,0.0012845477322116494,10,0.0023916931822896004,7,NULL
(558+745)>112,>,=,0.35720914602279663,/,0.17489825189113617,+,0.16219282150268555,0.35720914602279663,1,0.009103326126933098,8,0.02872776985168457,6,NULL
(112+813)>814,>,=,0.7761735916137695,+,0.06777357310056686,-,0.05321907252073288,0.7761735916137695,1,0.011846734210848808,6,0.03166372701525688,4,NULL
(-111+749)>-433,>,=,0.9057261943817139,+,0.010528954677283764,(,0.010208215564489365,0.9057261943817139,1,0.0022221591789275408,12,0.0050521898083388805,9,NULL
(447+281)>-173,>,=,0.8546462655067444,>,0.01936975307762623,\approx,0.017339494079351425,0.8546462655067444,1,0.009766031987965107,5,0.01936975307762623,2,2
(-362+620)>-15,>,=,0.7959292531013489,-,0.03923178091645241,+,0.03313621133565903,0.7959292531013489,1,0.007706435862928629,9,0.01870235800743103,5,NULL
(842+341)>873,>,=,0.734720766544342,/,0.06711477041244507,+,0.04383328557014465,0.734720766544342,1,0.008787364698946476,7,0.02059304155409336,6,NULL
(426+-344)>-11,>,=,0.8127757906913757,+,0.04630283638834953,-,0.022632800042629242,0.8127757906913757,1,0.007395814172923565,7,0.011349152773618698,6,NULL
(801+152)>-575,>,=,0.9116758108139038,>,0.01190157700330019,\approx,0.009204464964568615,0.9116758108139038,1,0.008065387606620789,4,0.01190157700330019,2,2
(31+926)>-603,>,=,0.9230434894561768,),0.0077615417540073395,>,0.00540251424536109,0.9230434894561768,1,0.004431297071278095,4,0.00540251424536109,3,3
(802+827)>909,>,=,0.6643819808959961,+,0.11158613115549088,-,0.07646559178829193,0.6643819808959961,1,0.012394469231367111,7,0.019801629707217216,6,NULL
(-797+855)>-45,>,=,0.7418373227119446,+,0.08036253601312637,-,0.077668696641922,0.7418373227119446,1,0.003076962660998106,13,0.006706915330141783,8,NULL
(-723+790)>-279,>,=,0.9075334072113037,+,0.01774500124156475,-,0.016663242131471634,0.9075334072113037,1,0.002645036205649376,11,0.004892381839454174,7,NULL
(726+764)>-19,>,=,0.7981516122817993,^,0.033001337200403214,*,0.018050115555524826,0.7981516122817993,1,0.00811294186860323,9,0.015855135396122932,4,NULL
(571+-398)>73,>,=,0.4042416214942932,/,0.1391630321741104,-,0.13474135100841522,0.4042416214942932,1,0.004338606260716915,12,0.011746181175112724,7,NULL
(932+-15)>436,>,=,0.8078004121780396,+,0.038111183792352676,-,0.037380728870630264,0.8078004121780396,1,0.005852540489286184,7,0.016279730945825577,6,NULL
(-509+499)>-356,>,=,0.9147456288337708,+,0.01209440641105175,-,0.010134787298738956,0.9147456288337708,1,0.003940185531973839,8,0.0057582976296544075,7,NULL
(585+-202)>-230,>,=,0.8413055539131165,+,0.03375478461384773,*,0.01814858429133892,0.8413055539131165,1,0.006652352400124073,8,0.0103352852165699,7,NULL
(36+163)>-940,>,=,0.9031773209571838,>,0.01269419863820076,<,0.011570430360734463,0.9031773209571838,1,0.011570430360734463,3,0.01269419863820076,2,2
(864+735)>525,>,=,0.37777531147003174,+,0.2294158935546875,-,0.17952688038349152,0.37777531147003174,1,0.007411496248096228,8,0.019580088555812836,6,NULL
(445+544)>-665,>,=,0.902293860912323,>,0.01325133629143238,),0.008364860899746418,0.902293860912323,1,0.007555000483989716,4,0.01325133629143238,2,2
(816+968)>354,>,=,0.5801337957382202,+,0.11166242510080338,-,0.08065147697925568,0.5801337957382202,1,0.0071439482271671295,8,0.022250840440392494,6,NULL
(825+731)>-266,>,=,0.8691905736923218,),0.016317252069711685,>,0.012475152499973774,0.8691905736923218,1,0.011468206532299519,4,0.012475152499973774,3,3
(-41+-281)>-484,>,=,0.9661766886711121,/,0.005538304802030325,+,0.0045416345819830894,0.9661766886711121,1,0.0013950078282505274,8,0.00210757227614522,5,NULL
(645+560)>964,>,=,0.7524635791778564,>,0.05541626363992691,/,0.053855668753385544,0.7524635791778564,1,0.02767830155789852,5,0.05541626363992691,2,2
(922+850)>547,>,=,0.6632052659988403,+,0.1381841003894806,-,0.07738256454467773,0.6632052659988403,1,0.003133788937702775,12,0.0116250766441226,6,NULL
(-616+223)>-966,>,=,0.9262031316757202,+,0.011587170884013176,-,0.008642000146210194,0.9262031316757202,1,0.004567704629153013,6,0.006687529385089874,4,NULL
(924+926)>652,>,/,0.3531032204627991,=,0.3401656150817871,-,0.09404189884662628,0.3401656150817871,2,0.002545660827308893,12,0.010800867341458797,7,NULL
(-296+707)>-885,>,=,0.8319913148880005,),0.026989959180355072,+,0.02269488014280796,0.8319913148880005,1,0.00577428238466382,9,0.008060906082391739,8,NULL
(383+798)>333,>,=,0.38157883286476135,/,0.1858610063791275,+,0.1176610067486763,0.38157883286476135,1,0.0060450793243944645,16,0.020488647744059563,6,NULL
(910+773)>768,>,=,0.4927034378051758,-,0.14939743280410767,+,0.1416560262441635,0.4927034378051758,1,0.009323026984930038,7,0.0385696217417717,5,NULL
(331+-568)>-581,>,=,0.7262612581253052,+,0.1111542135477066,-,0.031004097312688828,0.7262612581253052,1,0.0025347289629280567,12,0.004587733652442694,8,NULL
(-677+524)>-550,>,=,0.8963939547538757,(,0.012367085553705692,+,0.010902674868702888,0.8963939547538757,1,0.002852980513125658,10,0.00613247137516737,9,NULL
(55+613)>471,>,=,0.6948185563087463,+,0.09743500500917435,-,0.09020999073982239,0.6948185563087463,1,0.004225779324769974,7,0.013960069045424461,6,NULL
(849+197)>642,>,=,0.6933625340461731,/,0.07175692915916443,-,0.05669115111231804,0.6933625340461731,1,0.012105073779821396,7,0.05175041779875755,5,NULL
(914+-146)>-812,>,=,0.8582523465156555,/,0.026508448645472527,+,0.02095005102455616,0.8582523465156555,1,0.006298380438238382,8,0.010170078836381435,6,NULL
(-346+957)>-195,>,=,0.906144380569458,+,0.01820184290409088,-,0.011981534771621227,0.906144380569458,1,0.005586489103734493,7,0.009476836770772934,4,NULL
(736+245)>-473,>,=,0.8827767372131348,),0.011745658703148365,>,0.00886061042547226,0.8827767372131348,1,0.005134550854563713,6,0.00886061042547226,3,3
(-227+877)>-326,>,=,0.8941173553466797,+,0.018184691667556763,/,0.010458501055836678,0.8941173553466797,1,0.004358107224106789,9,0.006420020945370197,8,NULL
(420+183)>85,>,=,0.47319602966308594,-,0.24507540464401245,+,0.11464785039424896,0.47319602966308594,1,0.005151296965777874,9,0.013667683117091656,7,NULL
(105+909)>-36,>,=,0.9054624438285828,>,0.01534225419163704,<,0.006936805322766304,0.9054624438285828,1,0.006936805322766304,3,0.01534225419163704,2,2
(726+449)>-542,>,=,0.8741682767868042,),0.018431944772601128,>,0.009089911356568336,0.8741682767868042,1,0.006162313278764486,4,0.009089911356568336,3,3
(663+-175)>209,>,=,0.8093224763870239,-,0.043251775205135345,>,0.04142993688583374,0.8093224763870239,1,0.01272464171051979,5,0.04142993688583374,3,3
(762+-459)>-425,>,=,0.9080658555030823,+,0.015886351466178894,>,0.008984713815152645,0.9080658555030823,1,0.005475198850035667,6,0.008984713815152645,3,3
(-161+101)>-467,>,=,0.9195861220359802,+,0.010954066179692745,(,0.008757492527365685,0.9195861220359802,1,0.0022105842363089323,10,0.004262624308466911,8,NULL
(-151+745)>-893,>,=,0.9122973680496216,*,0.009127781726419926,),0.008953756652772427,0.9122973680496216,1,0.0029391406569629908,11,0.004494891501963139,9,NULL
(841+760)>339,>,=,0.8002621531486511,+,0.050653476268053055,-,0.03668859973549843,0.8002621531486511,1,0.0054350863210856915,8,0.0127928601577878,6,NULL
(865+971)>-802,>,=,0.8590801954269409,>,0.01988581009209156,\approx,0.016020193696022034,0.8590801954269409,1,0.01176250260323286,4,0.01988581009209156,2,2
(640+149)>-279,>,=,0.8703247904777527,\approx,0.019088082015514374,>,0.015498638153076172,0.8703247904777527,1,0.014526343904435635,4,0.015498638153076172,3,3
(784+541)>-678,>,=,0.8813965320587158,),0.015542594715952873,*,0.005115539766848087,0.8813965320587158,1,0.003972495906054974,6,0.004629919305443764,4,NULL
(517+-176)>13,>,-,0.22597064077854156,/,0.15278488397598267,=,0.15095672011375427,0.15095672011375427,3,0.0026156739331781864,19,0.007789728697389364,9,NULL
(962+965)>-260,>,=,0.9039522409439087,>,0.01878291368484497,^,0.006463786121457815,0.9039522409439087,1,0.005726441740989685,5,0.01878291368484497,2,2
(780+-167)>337,>,=,0.38804906606674194,+,0.14620648324489594,-,0.12051664292812347,0.38804906606674194,1,0.004373829811811447,14,0.008518454618752003,9,NULL
(-27+-18)>-754,>,=,0.9687018394470215,/,0.005758930929005146,+,0.0032275726553052664,0.9687018394470215,1,0.0013472982682287693,8,0.0014034229097887874,7,NULL
(-153+774)>-158,>,=,0.9267959594726562,/,0.010855640284717083,+,0.010785052552819252,0.9267959594726562,1,0.002087014727294445,11,0.005442966241389513,6,NULL
(842+719)>21,>,-,0.22386609017848969,/,0.2166023850440979,=,0.19548399746418,0.19548399746418,3,0.00318191503174603,12,0.011570058763027191,7,NULL
(63+-444)>-993,>,=,0.8818332552909851,+,0.03165854513645172,-,0.01452777162194252,0.8818332552909851,1,0.00406591547653079,8,0.005097107030451298,6,NULL
(378+140)>-135,>,=,0.9307221174240112,>,0.010086776688694954,),0.00782332569360733,0.9307221174240112,1,0.006755367387086153,4,0.010086776688694954,2,2
