Formula,[MASK]-Token,Top 1 Token,Top 1 Probability,Top 2 Token,Top 2 Probability,Top 3 Token,Top 3 Probability,Token = Probability,Top k =,Token < Probability,Top k <,Token > Probability,Top k >,Position Hit
(897+111)>-977,>,97,0.09909943491220474,95,0.06036413833498955,96,0.059691328555345535,0.00011981811985606328,381,0.014317059889435768,16,0.0008732788264751434,82,NULL
(691+673)>-699,>,-,0.08901297301054001,69,0.033353548496961594,...,0.031026402488350868,0.00044224507291801274,238,0.0010166424326598644,122,0.0004977691569365561,210,NULL
(878+42)>390,>,",",0.27327272295951843,§,0.24400438368320465,;,0.13281935453414917,0.010725712403655052,8,0.0002191117819165811,73,0.001055407919920981,19,NULL
(996+-852)>-133,>,132,0.05428975448012352,133,0.049784786999225616,129,0.04533855989575386,3.27935631503351e-05,477,0.000364312989404425,128,0.00011551484203664586,239,NULL
(601+-328)>-344,>,344,0.06698208302259445,345,0.06012199446558952,341,0.03964244946837425,0.00037569779669865966,259,0.0014963856665417552,83,0.0005463016568683088,208,NULL
(-408+-38)>-834,>,.,0.056270428001880646,1,0.04352365434169769,2,0.03654175251722336,0.0033952146768569946,44,0.0020840936340391636,56,0.0010236318921670318,114,NULL
(268+-340)>-227,>,225,0.14261269569396973,226,0.09918262809515,227,0.05859263613820076,0.00046857455163262784,174,0.0008293054415844381,104,0.00011612305388553068,478,NULL
(673+250)>-162,>,161,0.08986063301563263,160,0.08730564266443253,159,0.07356207072734833,7.550566078862175e-05,282,9.284105180995539e-05,257,7.237939371407265e-06,1084,NULL
(904+281)>974,>,:,0.17221537232398987,-,0.1676022857427597,",",0.11180520057678223,0.022545235231518745,9,0.0003397373657207936,102,0.002523706527426839,21,NULL
(342+427)>-409,>,400,0.052403904497623444,407,0.03460196778178215,401,0.02726772427558899,0.00023191834043245763,368,0.00037903868360444903,262,0.00032049568835645914,293,NULL
(884+-497)>227,>,.,0.2720559537410736,:,0.17507654428482056,;,0.12510402500629425,0.011290867812931538,9,0.0005915167857892811,41,0.0021819474641233683,14,NULL
(460+175)>-533,>,525,0.11087695509195328,520,0.06036737933754921,521,0.04481179639697075,0.0002377483033342287,240,0.00019025924848392606,279,0.0006290227174758911,113,NULL
(-321+626)>-598,>,.,0.0875808522105217,",",0.0756830945611,;,0.054552458226680756,0.0040060169994831085,33,0.0028875605203211308,42,0.0010825584176927805,82,NULL
(-437+838)>315,>,",",0.2568639814853668,:,0.24927042424678802,.,0.13676463067531586,0.015186537057161331,8,0.0003691882302518934,47,0.0027247429825365543,16,NULL
(50+540)>364,>,:,0.25645703077316284,",",0.14352978765964508,-,0.1423950344324112,0.02440182864665985,9,0.00017450761515647173,139,0.0021731022279709578,21,NULL
(355+695)>-248,>,247,0.06235898286104202,248,0.06136070564389229,225,0.03579121455550194,0.0016499337507411838,96,0.001236897544004023,115,0.0002838494547177106,292,NULL
(990+-118)>-632,>,-,0.07705426216125488,1,0.04595533385872841,",",0.025920970365405083,0.0022969164419919252,73,0.003119589062407613,51,0.003397822380065918,43,NULL
(705+-708)>-267,>,267,0.12926794588565826,266,0.04517558217048645,268,0.031236369162797928,9.131555270869285e-05,576,0.00026123502175323665,271,8.008143049664795e-05,627,NULL
(392+-321)>-362,>,-,0.08935146033763885,1,0.02587796375155449,:,0.022930573672056198,0.004218927584588528,26,0.0016870471881702542,87,0.004268286284059286,24,NULL
(450+167)>-487,>,480,0.10341279208660126,450,0.0819740816950798,460,0.044262584298849106,0.0006810065824538469,139,0.0006836080574430525,138,0.0011399614159017801,101,NULL
(905+816)>811,>,+,0.11293233931064606,-,0.10373838990926743,:,0.06992755830287933,0.023679355159401894,9,0.001213753130286932,59,0.00618253368884325,17,NULL
(509+915)>474,>,",",0.17032308876514435,-,0.11220742762088776,;,0.1054154708981514,0.02051018550992012,9,0.000422345387050882,100,0.004272423684597015,19,NULL
(781+-39)>121,>,:,0.2393975853919983,§,0.2003173977136612,",",0.12114863097667694,0.008374044671654701,10,0.0003167211834806949,87,0.002326149959117174,19,NULL
(698+445)>803,>,",",0.19472776353359222,;,0.19276605546474457,:,0.08700255304574966,0.026790842413902283,9,0.00040399160934612155,70,0.002902437001466751,17,NULL
(955+-144)>352,>,:,0.18918171525001526,",",0.1857890784740448,-,0.11517933011054993,0.033932194113731384,8,0.0009920739103108644,42,0.003583888988941908,18,NULL
(643+829)>-123,>,122,0.14549633860588074,123,0.1078704372048378,120,0.10025369375944138,4.133940819883719e-05,279,8.256050205091015e-05,198,2.102214057231322e-05,419,NULL
(595+-67)>-415,>,415,0.12380469590425491,400,0.02983601950109005,401,0.022232338786125183,0.0006535671418532729,191,0.000769884733017534,153,0.0007511909352615476,158,NULL
(-44+196)>-395,>,(,0.07408623397350311,u,0.06622667610645294,.,0.05848933383822441,0.007032622583210468,20,0.00208751717582345,49,0.0007499456987716258,118,NULL
(-227+416)>-48,>,.,0.056490421295166016,",",0.04506047070026398,0,0.039146773517131805,0.007075205445289612,28,0.0003753363562282175,228,0.00024239397316705436,309,NULL
(-923+756)>-674,>,",",0.10479196906089783,(,0.09705148637294769,.,0.07203380018472672,0.005029155872762203,27,0.0013822985347360373,61,0.0007047614781185985,130,NULL
(836+-380)>354,>,:,0.26574864983558655,",",0.2067393809556961,.,0.13868683576583862,0.006211862433701754,11,0.0003458518476691097,64,0.00122134352568537,23,NULL
(979+737)>-533,>,525,0.0671238824725151,.,0.035498663783073425,-,0.033986084163188934,0.0004344623303040862,276,0.0015091901877894998,78,0.0016412418335676193,71,NULL
(546+-214)>-253,>,-,0.04034252464771271,253,0.022781554609537125,.,0.02198677323758602,0.00153218989726156,124,0.000659296871162951,222,0.00031409485382027924,352,NULL
(804+252)>37,>,§,0.18642573058605194,:,0.16740156710147858,.,0.11129367351531982,0.010311310179531574,11,0.0002553422236815095,110,0.0005989185301586986,59,NULL
(-173+637)>360,>,",",0.3125571310520172,.,0.13488774001598358,:,0.13427117466926575,0.03294482082128525,7,0.0008363297092728317,33,0.002293419325724244,20,NULL
(780+851)>-888,>,-,0.06209457293152809,800,0.0361601822078228,88,0.029107332229614258,0.000274277466814965,307,0.000820772722363472,117,0.00020194618264213204,406,NULL
(-543+484)>-326,>,(,0.14884531497955322,",",0.08623050153255463,.,0.07020635902881622,0.010635496117174625,14,0.0021469187922775745,50,0.001771294279024005,53,NULL
(-13+-16)>-504,>,2,0.04803582280874252,u,0.0468028299510479,5,0.03452986478805542,0.0037893536500632763,46,0.0006006917683407664,167,0.0015985906356945634,82,NULL
(561+733)>317,>,",",0.2259863018989563,:,0.2115941196680069,;,0.18689435720443726,0.011602270416915417,8,8.519252151018009e-05,111,0.0006989624234847724,23,NULL
(321+916)>-261,>,260,0.1996462047100067,261,0.13508403301239014,259,0.0643417239189148,0.0010108862770721316,72,0.00044307700591161847,142,3.5814548027701676e-05,996,NULL
(-386+321)>-671,>,",",0.0922183096408844,(,0.06280133128166199,.,0.05956455320119858,0.006353336852043867,22,0.0022724384907633066,50,0.0008922519045881927,114,NULL
(-278+780)>458,>,§,0.22494496405124664,:,0.21162782609462738,",",0.16541507840156555,0.01526358537375927,8,0.0001032494255923666,151,0.0018683989765122533,17,NULL
(517+-641)>-261,>,260,0.17023342847824097,261,0.0678214579820633,259,0.03382134810090065,0.0021676626056432724,57,0.0005683890194632113,166,0.00013896776363253593,488,NULL
(438+266)>-739,>,-,0.08569815754890442,.,0.07169676572084427,...,0.026138879358768463,0.00042182288598269224,292,0.0014063733397051692,85,0.0022973385639488697,52,NULL
(246+-469)>-761,>,75,0.04774770513176918,-,0.03920527175068855,",",0.03769327700138092,0.002125331200659275,66,0.0005280030309222639,255,0.0013356884010136127,98,NULL
(-38+-187)>-898,>,-,0.05402883514761925,(,0.05228687450289726,u,0.042378224432468414,0.006607262883335352,26,0.0014249267987906933,80,0.0012315259082242846,97,NULL
(913+471)>-155,>,155,0.15035909414291382,153,0.10514440387487411,154,0.08225847780704498,3.231418668292463e-05,408,0.00020400292123667896,189,8.998512203106657e-05,284,NULL
(779+-104)>-354,>,354,0.08166472613811493,355,0.03363017365336418,360,0.031469907611608505,0.0003845023747999221,267,0.0003503839543554932,286,0.00021712711895816028,398,NULL
(-846+713)>-414,>,.,0.09221158176660538,",",0.07520084828138351,;,0.059339094907045364,0.002112379763275385,58,0.0014317150926217437,70,0.0005237747682258487,185,NULL
(780+-867)>-394,>,-,0.03791738301515579,1,0.025977706536650658,360,0.025094518437981606,0.0014395657926797867,119,0.0014562238939106464,116,0.0005955629167146981,284,NULL
(277+-194)>-59,>,58,0.07182330638170242,59,0.05208202451467514,-,0.032123759388923645,0.0007010012632235885,158,6.369864422595128e-05,701,0.00023320081527344882,306,NULL
(573+575)>427,>,§,0.1559838056564331,",",0.14375878870487213,:,0.14355506002902985,0.021978402510285378,8,0.0001814943680074066,149,0.0031593258026987314,18,NULL
(-201+-92)>-822,>,(,0.13171721994876862,-,0.07098136842250824,2,0.037808455526828766,0.009273196570575237,20,0.0034749906044453382,36,0.0015705429250374436,67,NULL
(820+206)>673,>,:,0.25638559460639954,;,0.1358058750629425,",",0.12149609625339508,0.024399906396865845,8,7.424991053994745e-05,157,0.0010422386694699526,24,NULL
(128+-195)>-636,>,-,0.05656396970152855,1,0.04894694685935974,",",0.03861814737319946,0.002096084877848625,64,0.0012479916913434863,118,0.0010125859407708049,151,NULL
(803+155)>-329,>,330,0.15308858454227448,329,0.09196170419454575,325,0.060545194894075394,7.553313480457291e-05,485,0.0008483939454890788,91,0.00011378317867638543,360,NULL
(-103+-130)>-819,>,(,0.07652287930250168,-,0.07369706779718399,.,0.029810503125190735,0.0035956718493252993,36,0.0029414743185043335,47,0.0014099880354478955,86,NULL
(620+137)>-888,>,88,0.06212616711854935,-,0.04761965945363045,900,0.042168568819761276,0.00013560506340581924,509,0.00025179999647662044,333,0.00016037604655139148,456,NULL
(862+872)>463,>,:,0.14865000545978546,-,0.14674440026283264,",",0.14226225018501282,0.03453453630208969,8,0.00019694266666192561,124,0.002543503185734153,19,NULL
(-455+949)>-85,>,1984,0.17325949668884277,1983,0.08056370168924332,.,0.048805948346853256,0.0003062218602281064,162,0.00022235471988096833,199,0.00011592185182962567,291,NULL
(824+-874)>-521,>,521,0.23404471576213837,520,0.06829535216093063,525,0.05267560854554176,0.00028019549790769815,264,0.00027553702238947153,268,0.00026607708423398435,276,NULL
(919+-906)>-114,>,113,0.16851451992988586,115,0.066102534532547,112,0.0638730600476265,8.379507562494837e-06,1082,0.00021972693502902985,124,9.20051388675347e-05,207,NULL
(931+-980)>-277,>,275,0.03659791871905327,277,0.029775869101285934,-,0.026517575606703758,0.0002217746659880504,412,0.002018430270254612,89,0.00045964436139911413,258,NULL
(244+262)>-984,>,98,0.10128365457057953,97,0.06179777905344963,99,0.05002656206488609,0.00023902804241515696,340,0.015690995380282402,12,0.0006401878781616688,159,NULL
(38+-2)>-764,>,1,0.04985971003770828,75,0.0400049090385437,-,0.03091459348797798,0.0010273390216752887,143,0.0015050212386995554,105,0.0014670502860099077,109,NULL
(915+-276)>213,>,.,0.2122669517993927,:,0.20880593359470367,",",0.18103764951229095,0.0055660950019955635,10,0.00039424170972779393,55,0.0008468393934890628,25,NULL
(-249+35)>-410,>,.,0.10572999715805054,",",0.08188589662313461,;,0.05948064103722572,0.010357108898460865,14,0.0037941152695566416,30,0.002356679877266288,43,NULL
(923+787)>-827,>,81,0.04676816239953041,80,0.036944832652807236,-,0.03571049124002457,0.00013204265269450843,580,0.004353509284555912,40,0.0009228750132024288,148,NULL
(178+-242)>-988,>,98,0.04246297851204872,95,0.03347693756222725,93,0.030968135222792625,0.0007711743819527328,200,0.010103280656039715,13,0.0014853544998914003,98,NULL
(170+327)>-264,>,i,0.571243405342102,h,0.034702107310295105,",",0.03302628919482231,0.00021866400493308902,233,0.00021598780585918576,235,1.7894171833177097e-05,1609,NULL
(-261+264)>-777,>,.,0.0918833315372467,",",0.06888581812381744,-,0.047705668956041336,0.00856674276292324,21,0.002914904383942485,38,0.0004414563300088048,215,NULL
(887+-327)>-28,>,27,0.07589632272720337,26,0.056841280311346054,28,0.05203816294670105,0.00030448948382399976,178,4.5010219764662907e-05,593,2.0328037862782367e-05,1003,NULL
(-501+879)>-414,>,(,0.07790426164865494,",",0.07482048124074936,.,0.049885429441928864,0.002216406399384141,47,0.0013112092856317759,75,0.0004959362559020519,193,NULL
(874+-117)>-884,>,-,0.08745427429676056,1,0.02919701114296913,:,0.026544243097305298,0.0012235762551426888,140,0.0024120118468999863,84,0.003076868364587426,62,NULL
(558+745)>112,>,§,0.3322329819202423,",",0.1759723722934723,:,0.13694016635417938,0.013040633872151375,8,0.00028610092704184353,68,0.0016046924283728004,15,NULL
(112+813)>814,>,+,0.135674849152565,-,0.1118268221616745,:,0.07212663441896439,0.03283923119306564,6,0.0012150041293352842,60,0.006232742220163345,17,NULL
(-111+749)>-433,>,.,0.11254661530256271,",",0.08841858059167862,;,0.0655311718583107,0.0033822734840214252,38,0.0019073303556069732,55,0.0005649023805744946,158,NULL
(447+281)>-173,>,173,0.17052198946475983,169,0.12026175856590271,172,0.09962502866983414,1.6114623576868325e-05,907,9.468736971030012e-05,260,2.220537317043636e-05,684,NULL
(-362+620)>-15,>,14,0.059063903987407684,2014,0.05286106839776039,15,0.040555428713560104,0.0027935553807765245,46,0.00043146967072971165,138,0.0001199412508867681,367,NULL
(842+341)>873,>,;,0.20921477675437927,-,0.1264890879392624,|,0.1252237856388092,0.025753790512681007,8,0.00023134729417506605,94,0.001764599117450416,23,NULL
(426+-344)>-11,>,9,0.1644880771636963,10,0.0782352089881897,7,0.060922205448150635,6.224912795005366e-05,435,9.62074045673944e-05,349,9.22499893931672e-05,356,NULL
(801+152)>-575,>,.,0.0656949058175087,-,0.06167570501565933,555,0.03855494037270546,0.002262313850224018,55,0.0005229164380580187,222,0.0016046789241954684,72,NULL
(31+926)>-603,>,-,0.03725816309452057,600,0.036520909518003464,555,0.029742727056145668,0.004672440234571695,36,0.002258309395983815,74,0.004206155426800251,41,NULL
(802+827)>909,>,",",0.17150242626667023,-,0.16345395147800446,:,0.16091352701187134,0.004871463403105736,17,0.0002331745345145464,135,0.002530008088797331,26,NULL
(-797+855)>-45,>,.,0.08608030527830124,:,0.03267853707075119,45,0.027562659233808517,0.0015677172923460603,127,7.072295557009056e-05,765,0.00017281265172641724,402,NULL
(-723+790)>-279,>,",",0.12272118777036667,.,0.11802522093057632,;,0.0763106569647789,0.0029971888288855553,36,0.0023290952667593956,45,0.0003554977010935545,172,NULL
(726+764)>-19,>,18,0.13880614936351776,12,0.07986542582511902,16,0.06493806093931198,5.7919569371733814e-05,416,7.012995047261938e-05,376,2.2115085812401958e-05,682,NULL
(571+-398)>73,>,.,0.26376885175704956,;,0.1022794097661972,-,0.08931063860654831,0.011458530090749264,10,0.0011713944841176271,43,0.002523374743759632,22,NULL
(932+-15)>436,>,:,0.4254601001739502,§,0.11584648489952087,-,0.10825961083173752,0.0063649737276136875,8,5.217928992351517e-05,233,0.0009485279442742467,29,NULL
(-509+499)>-356,>,(,0.1264384388923645,.,0.0652400404214859,",",0.06510591506958008,0.01010899432003498,16,0.0010593078332021832,76,0.0007513978634960949,98,NULL
(585+-202)>-230,>,230,0.04683815687894821,200,0.04293452948331833,225,0.03899325430393219,0.0006310238386504352,172,0.0008961411076597869,139,0.00038627348840236664,223,NULL
(36+163)>-940,>,900,0.08337729424238205,93,0.055358391255140305,94,0.052105218172073364,0.00019592935859691352,324,0.006006801500916481,24,0.0004746105114463717,167,NULL
(864+735)>525,>,§,0.17955991625785828,",",0.11681913584470749,:,0.10959949344396591,0.03578713908791542,7,0.0001613864442333579,200,0.002727444749325514,24,NULL
(445+544)>-665,>,-,0.07265546917915344,.,0.03735213726758957,555,0.028686808422207832,0.0007086459663696587,203,0.0018619027687236667,83,0.0022379597648978233,65,NULL
(816+968)>354,>,:,0.27069103717803955,",",0.21211858093738556,;,0.13543519377708435,0.014907044358551502,8,0.00010778394062072039,123,0.000875580997671932,24,NULL
(825+731)>-266,>,265,0.23172876238822937,266,0.16005754470825195,267,0.03959216549992561,0.00012001109280390665,309,0.000322058709571138,149,3.788779940805398e-05,808,NULL
(-41+-281)>-484,>,",",0.07873266190290451,(,0.054943736642599106,.,0.051098037511110306,0.004428469110280275,36,0.001137639512307942,91,0.0016170564340427518,61,NULL
(645+560)>964,>,",",0.14319173991680145,:,0.11630508303642273,-,0.10535414516925812,0.04751487448811531,8,0.0005259797908365726,74,0.003908686805516481,19,NULL
(922+850)>547,>,:,0.1816967874765396,§,0.16865664720535278,-,0.11747897416353226,0.010455428622663021,10,9.965380741050467e-05,221,0.0010406868532299995,39,NULL
(-616+223)>-966,>,.,0.10842875391244888,(,0.07338710129261017,u,0.05729648098349571,0.009816145524382591,18,0.003408559365198016,35,0.0007453677244484425,129,NULL
(924+926)>652,>,:,0.18366944789886475,",",0.14542022347450256,§,0.13836991786956787,0.05396942421793938,7,0.00010504715464776382,149,0.001983723370358348,18,NULL
(-296+707)>-885,>,",",0.09018172323703766,.,0.06752894818782806,;,0.06358715146780014,0.010812263935804367,19,0.006937739439308643,26,0.00194665533490479,51,NULL
(383+798)>333,>,:,0.20315761864185333,",",0.1325012445449829,;,0.13140568137168884,0.045232802629470825,7,0.00035466760164126754,86,0.0026014887262135744,21,NULL
(910+773)>768,>,",",0.1806606948375702,-,0.1202070564031601,§,0.10611382871866226,0.016818683594465256,10,0.0002790863800328225,147,0.0033724589738994837,21,NULL
(331+-568)>-581,>,555,0.06567207723855972,-,0.0246796365827322,500,0.02020595222711563,0.001528250053524971,105,0.0004118102078791708,301,0.0009459633147343993,143,NULL
(-677+524)>-550,>,(,0.12281417101621628,",",0.09037962555885315,.,0.07694560289382935,0.006051842123270035,24,0.0012008759658783674,63,0.0008317760075442493,79,NULL
(55+613)>471,>,",",0.2318115532398224,:,0.1589306741952896,;,0.11870165914297104,0.019251970574259758,9,6.830254278611392e-05,244,0.0016353550599887967,23,NULL
(849+197)>642,>,§,0.3612985610961914,:,0.14957089722156525,",",0.0991067960858345,0.010638002306222916,9,5.951456478214823e-05,201,0.0005254424177110195,40,NULL
(914+-146)>-812,>,1,0.056753095239400864,-,0.056538790464401245,81,0.034389909356832504,0.0006465099868364632,187,0.006083360873162746,24,0.00193472218234092,83,NULL
(-346+957)>-195,>,.,0.13902680575847626,",",0.05937959626317024,(,0.04540964588522911,0.0027003970462828875,42,0.0033417607191950083,34,0.0008032698533497751,115,NULL
(736+245)>-473,>,475,0.047924090176820755,480,0.043004006147384644,.,0.025366242974996567,0.0012091371463611722,94,0.0006599773187190294,162,0.0011951773194596171,96,NULL
(-227+877)>-326,>,(,0.1991354078054428,.,0.08055509626865387,",",0.06603911519050598,0.015985094010829926,10,0.0027518279384821653,40,0.0012458693236112595,65,NULL
(420+183)>85,>,",",0.18731370568275452,:,0.18598546087741852,;,0.1261870414018631,0.01461612805724144,10,0.00012152236740803346,136,0.0007401504553854465,30,NULL
(105+909)>-36,>,35,0.22429293394088745,34,0.08706594258546829,36,0.04979044571518898,0.00018732699390966445,201,1.2779678399965633e-05,1153,5.602282271865988e-06,2102,NULL
(726+449)>-542,>,.,0.06859418004751205,525,0.04559050127863884,-,0.04557141661643982,0.0005019045784138143,182,0.0006237507914192975,151,0.0014324079966172576,81,NULL
(663+-175)>209,>,:,0.2161732017993927,.,0.2062196284532547,§,0.15066759288311005,0.011476421728730202,10,0.0008759900229051709,42,0.0013394902925938368,25,NULL
(762+-459)>-425,>,425,0.07465201616287231,",",0.035590361803770065,400,0.02797166258096695,0.0004920982173644006,231,0.0018788331653922796,66,0.0007054448942653835,168,NULL
(-161+101)>-467,>,.,0.09592226147651672,-,0.03983491659164429,",",0.037401534616947174,0.004930669441819191,29,0.0024915577378124,46,0.0004057500045746565,232,NULL
(-151+745)>-893,>,",",0.09055624157190323,-,0.08381887525320053,;,0.07856247574090958,0.010745489969849586,15,0.003679440589621663,30,0.0011910864850506186,65,NULL
(841+760)>339,>,§,0.2460452914237976,.,0.19809532165527344,",",0.13968725502490997,0.005543108563870192,12,0.00031658270745538175,57,0.0004948098212480545,42,NULL
(865+971)>-802,>,80,0.08407004922628403,802,0.06649143993854523,1,0.053904470056295395,0.00015369203174486756,502,0.0013103252276778221,106,0.0007736022234894335,150,NULL
(640+149)>-279,>,279,0.14276880025863647,270,0.0856591984629631,280,0.05263231694698334,0.0001207028326462023,353,0.00030109277577139437,207,3.078302324865945e-05,989,NULL
(784+541)>-678,>,625,0.04172476753592491,680,0.03909185528755188,670,0.037278734147548676,0.0003168222028762102,300,0.00033368542790412903,286,0.00042044135625474155,237,NULL
(517+-176)>13,>,.,0.23540839552879333,:,0.18733522295951843,-,0.10231155902147293,0.004290412180125713,15,0.00071560317883268,54,0.000772354076616466,48,NULL
(962+965)>-260,>,260,0.19731979072093964,259,0.05250825360417366,255,0.047685541212558746,0.0016617377987131476,67,0.002468308201059699,48,0.00012902714661322534,520,NULL
(780+-167)>337,>,:,0.25157105922698975,",",0.21345874667167664,.,0.1049620732665062,0.012491335161030293,9,0.00047619000542908907,56,0.001197529723867774,27,NULL
