Formula,[MASK]-Token,Top 1 Token,Top 1 Probability,Top 2 Token,Top 2 Probability,Top 3 Token,Top 3 Probability,Token = Probability,Top k =,Token < Probability,Top k <,Token > Probability,Top k >,Position Hit
\boxed{-884}=-884,=,=,0.15185274183750153,",",0.07902901619672775,^,0.043812111020088196,0.15185274183750153,1,0.013376276008784771,21,0.013841165229678154,20,1
\boxed{516}=516,=,=,0.4631034731864929,^,0.10521616786718369,|,0.0538000762462616,0.4631034731864929,1,0.0058763292618095875,14,0.013191217556595802,11,1
\boxed{709}=709,=,=,0.39139702916145325,^,0.08559481799602509,_,0.06896185874938965,0.39139702916145325,1,0.005905492696911097,15,0.016942303627729416,11,1
\boxed{-899}=-899,=,",",0.07450232654809952,=,0.07170656323432922,^,0.045611511915922165,0.07170656323432922,2,0.01643592119216919,15,0.019960695877671242,11,2
\boxed{390}=390,=,=,0.2844623327255249,\,0.2636588215827942,{,0.1306626796722412,0.2844623327255249,1,0.004948013462126255,15,0.008623058907687664,14,1
\boxed{506}=506,=,=,0.4857826828956604,^,0.10155733674764633,|,0.054395969957113266,0.4857826828956604,1,0.007700170390307903,13,0.012371283024549484,12,1
\boxed{-202}=-202,=,|,0.12133826315402985,=,0.10370676964521408,{,0.09357963502407074,0.10370676964521408,2,0.016594499349594116,16,0.015015489421784878,17,2
\boxed{919}=919,=,=,0.36775240302085876,|,0.09333418309688568,^,0.07750888168811798,0.36775240302085876,1,0.0054269637912511826,16,0.017295492812991142,11,1
\boxed{-412}=-412,=,=,0.1734645515680313,{,0.08907730877399445,",",0.08891384303569794,0.1734645515680313,1,0.014043046161532402,14,0.025202982127666473,10,1
\boxed{797}=797,=,=,0.5248621106147766,|,0.0688430517911911,^,0.05788625031709671,0.5248621106147766,1,0.006029288750141859,14,0.012416348792612553,12,1
\boxed{915}=915,=,=,0.5028426647186279,^,0.08079051226377487,|,0.064063660800457,0.5028426647186279,1,0.008993844501674175,13,0.01642461121082306,10,1
\boxed{712}=712,=,=,0.43697991967201233,^,0.12407112121582031,|,0.059364430606365204,0.43697991967201233,1,0.005529516842216253,13,0.010091129690408707,11,1
\boxed{-298}=-298,=,=,0.15093891322612762,",",0.10135617852210999,|,0.09819009900093079,0.15093891322612762,1,0.024640629068017006,9,0.023442765697836876,10,1
\boxed{-15}=-15,=,=,0.12643705308437347,|,0.08208222687244415,^,0.07094545662403107,0.12643705308437347,1,0.014992750249803066,15,0.013307438232004642,16,1
\boxed{-261}=-261,=,=,0.15248657763004303,",",0.061168424785137177,-,0.051946740597486496,0.15248657763004303,1,0.01465353649109602,14,0.01356466207653284,17,1
\boxed{-521}=-521,=,=,0.14860542118549347,",",0.10208524763584137,-,0.04531965032219887,0.14860542118549347,1,0.011768241412937641,20,0.013833725824952126,19,1
\boxed{150}=150,=,=,0.39193570613861084,^,0.12596836686134338,{,0.0880473405122757,0.39193570613861084,1,0.007649462670087814,14,0.008700400590896606,12,1
\boxed{-841}=-841,=,=,0.12702256441116333,",",0.07615740597248077,{,0.05092790350317955,0.12702256441116333,1,0.020608194172382355,12,0.018978813663125038,14,1
\boxed{-786}=-786,=,=,0.14974822103977203,",",0.08838921040296555,{,0.05185173451900482,0.14974822103977203,1,0.01682564802467823,14,0.018728982657194138,11,1
\boxed{-155}=-155,=,=,0.16124913096427917,|,0.12947653234004974,",",0.07116182148456573,0.16124913096427917,1,0.026106109842658043,8,0.03370046988129616,6,1
\boxed{-300}=-300,=,=,0.21719437837600708,",",0.08060085773468018,|,0.06134556606411934,0.21719437837600708,1,0.03101947531104088,9,0.03274239972233772,8,1
\boxed{-67}=-67,=,",",0.11484548449516296,=,0.109929658472538,-,0.06994421035051346,0.109929658472538,2,0.006996115203946829,26,0.024987490847706795,6,2
\boxed{-560}=-560,=,=,0.18221266567707062,",",0.10658475756645203,{,0.04760192334651947,0.18221266567707062,1,0.012416891753673553,19,0.018888602033257484,12,1
\boxed{719}=719,=,=,0.35622328519821167,^,0.09190352261066437,_,0.0897824615240097,0.35622328519821167,1,0.004017963074147701,16,0.013339945115149021,12,1
\boxed{300}=300,=,=,0.46114587783813477,^,0.10658086836338043,\,0.07353109121322632,0.46114587783813477,1,0.009369037114083767,13,0.011215932667255402,12,1
\boxed{896}=896,=,=,0.3552083671092987,^,0.10451295971870422,_,0.08986591547727585,0.3552083671092987,1,0.005886596627533436,15,0.011334063485264778,12,1
\boxed{769}=769,=,=,0.37702658772468567,|,0.10567625612020493,^,0.061699699610471725,0.37702658772468567,1,0.0054480647668242455,17,0.015908509492874146,12,1
\boxed{-378}=-378,=,=,0.12606969475746155,",",0.09646723419427872,|,0.07301017642021179,0.12606969475746155,1,0.015581862069666386,14,0.016569729894399643,13,1
\boxed{478}=478,=,=,0.4840289056301117,|,0.10083839297294617,^,0.06605353206396103,0.4840289056301117,1,0.0065696751698851585,14,0.01602952927350998,11,1
\boxed{-951}=-951,=,=,0.1144331842660904,{,0.08228937536478043,|,0.07439044862985611,0.1144331842660904,1,0.023952975869178772,9,0.020232519134879112,10,1
\boxed{998}=998,=,=,0.5248337984085083,|,0.07571034878492355,^,0.056274689733982086,0.5248337984085083,1,0.007696314249187708,14,0.012038865126669407,12,1
\boxed{-992}=-992,=,=,0.1713680624961853,|,0.07580560445785522,",",0.07554090023040771,0.1713680624961853,1,0.02767348475754261,7,0.019316570833325386,11,1
\boxed{733}=733,=,=,0.46928876638412476,^,0.10336184501647949,|,0.06633200496435165,0.46928876638412476,1,0.006911096163094044,13,0.015669580549001694,11,1
\boxed{268}=268,=,=,0.34932824969291687,\,0.08613124489784241,^,0.07318464666604996,0.34932824969291687,1,0.008412518538534641,15,0.015858005732297897,13,1
\boxed{-994}=-994,=,=,0.18882043659687042,",",0.08804083615541458,{,0.05482608452439308,0.18882043659687042,1,0.01902899332344532,10,0.017383113503456116,13,1
\boxed{-812}=-812,=,=,0.1408768743276596,",",0.07867570221424103,|,0.07006536424160004,0.1408768743276596,1,0.02229015901684761,8,0.022031186148524284,9,1
\boxed{83}=83,=,=,0.2258135825395584,^,0.1419832557439804,\,0.10341151803731918,0.2258135825395584,1,0.006586573552340269,15,0.010254248976707458,14,1
\boxed{-637}=-637,=,=,0.15491393208503723,",",0.09103889018297195,|,0.057471856474876404,0.15491393208503723,1,0.01676708273589611,13,0.021567553281784058,7,1
\boxed{905}=905,=,=,0.4949427843093872,^,0.08113083243370056,|,0.05915467068552971,0.4949427843093872,1,0.009954818524420261,13,0.0166096743196249,10,1
\boxed{877}=877,=,=,0.43155819177627563,|,0.06694569438695908,^,0.05884381756186485,0.43155819177627563,1,0.005666450131684542,17,0.013999270275235176,12,1
\boxed{587}=587,=,=,0.47641122341156006,|,0.07523907721042633,^,0.07357681542634964,0.47641122341156006,1,0.005926520563662052,14,0.01176601555198431,12,1
\boxed{-351}=-351,=,=,0.1798963099718094,",",0.08576813340187073,|,0.07003222405910492,0.1798963099718094,1,0.01620660163462162,14,0.023381317034363747,10,1
\boxed{316}=316,=,=,0.4107351005077362,\,0.16648000478744507,|,0.05710570886731148,0.4107351005077362,1,0.005665001459419727,17,0.019938835874199867,11,1
\boxed{-904}=-904,=,=,0.16737768054008484,",",0.08529344201087952,|,0.048021990805864334,0.16737768054008484,1,0.015849396586418152,13,0.014755857177078724,15,1
\boxed{-505}=-505,=,=,0.13269980251789093,",",0.0795840173959732,|,0.07407024502754211,0.13269980251789093,1,0.016422109678387642,17,0.022630764171481133,10,1
\boxed{-357}=-357,=,=,0.17482444643974304,",",0.077239990234375,{,0.07412033528089523,0.17482444643974304,1,0.00838283821940422,21,0.009759878739714622,18,1
\boxed{-241}=-241,=,=,0.2381710708141327,",",0.10591055452823639,{,0.06030298396945,0.2381710708141327,1,0.017171505838632584,10,0.014998442493379116,13,1
\boxed{-582}=-582,=,=,0.14745809137821198,",",0.09068512171506882,|,0.08323853462934494,0.14745809137821198,1,0.018472902476787567,11,0.017089923843741417,13,1
\boxed{587}=587,=,=,0.47641122341156006,|,0.07523907721042633,^,0.07357681542634964,0.47641122341156006,1,0.005926520563662052,14,0.01176601555198431,12,1
\boxed{-752}=-752,=,=,0.17059704661369324,{,0.08018853515386581,",",0.07726540416479111,0.17059704661369324,1,0.019272595643997192,10,0.02071611024439335,9,1
\boxed{-36}=-36,=,=,0.11619201302528381,",",0.09424702823162079,{,0.0643724724650383,0.11619201302528381,1,0.007435638923197985,23,0.010036940686404705,19,1
\boxed{-902}=-902,=,=,0.1515875607728958,",",0.08822575211524963,|,0.07682479172945023,0.1515875607728958,1,0.02011091448366642,10,0.01478937640786171,14,1
\boxed{967}=967,=,=,0.5018177628517151,|,0.0751439556479454,+,0.05403081327676773,0.5018177628517151,1,0.009296289645135403,13,0.012955688871443272,12,1
\boxed{515}=515,=,=,0.47649291157722473,^,0.10421621054410934,|,0.05351560562849045,0.47649291157722473,1,0.00710991071537137,13,0.01614242233335972,11,1
\boxed{784}=784,=,=,0.47050055861473083,^,0.10056023299694061,\,0.054936446249485016,0.47050055861473083,1,0.005402830895036459,14,0.01302384678274393,11,1
\boxed{-438}=-438,=,=,0.11752693355083466,",",0.08909127116203308,|,0.058227259665727615,0.11752693355083466,1,0.01680101826786995,12,0.01633775420486927,14,1
\boxed{-2}=-2,=,=,0.13635273277759552,",",0.1005057841539383,^,0.0732366144657135,0.13635273277759552,1,0.014808261767029762,14,0.016923118382692337,12,1
\boxed{93}=93,=,=,0.32396334409713745,^,0.12230382859706879,|,0.0670466274023056,0.32396334409713745,1,0.01295144110918045,13,0.015665298327803612,12,1
\boxed{-969}=-969,=,=,0.09133339673280716,",",0.08771435171365738,|,0.06761796027421951,0.09133339673280716,1,0.02571217529475689,8,0.022165121510624886,9,1
\boxed{-974}=-974,=,=,0.15179002285003662,",",0.08429595082998276,{,0.06437695771455765,0.15179002285003662,1,0.021117370575666428,8,0.020469436421990395,10,1
\boxed{565}=565,=,=,0.4615509808063507,^,0.11793509870767593,|,0.05857233330607414,0.4615509808063507,1,0.00703448336571455,13,0.011678403243422508,12,1
\boxed{779}=779,=,=,0.3898291289806366,^,0.08181172609329224,|,0.07877487689256668,0.3898291289806366,1,0.005363220814615488,16,0.014601712115108967,12,1
\boxed{953}=953,=,=,0.4309280216693878,|,0.08259941637516022,^,0.07154432684183121,0.4309280216693878,1,0.01057957299053669,13,0.017120881006121635,11,1
\boxed{-342}=-342,=,=,0.1255221664905548,",",0.08895007520914078,{,0.08757755160331726,0.1255221664905548,1,0.01398157887160778,16,0.012885532341897488,19,1
\boxed{-895}=-895,=,=,0.13792304694652557,",",0.07205513119697571,|,0.05791888386011124,0.13792304694652557,1,0.01887678913772106,13,0.02173495665192604,8,1
\boxed{-186}=-186,=,=,0.1892358511686325,{,0.09816218912601471,",",0.09183421730995178,0.1892358511686325,1,0.010370505042374134,18,0.015454239211976528,12,1
\boxed{42}=42,=,=,0.2719831168651581,^,0.20736563205718994,\,0.07593323290348053,0.2719831168651581,1,0.007067219354212284,13,0.011815748177468777,12,1
\boxed{-927}=-927,=,=,0.1394534856081009,|,0.08824930340051651,",",0.0784069076180458,0.1394534856081009,1,0.018833762034773827,10,0.01920408010482788,9,1
\boxed{-5}=-5,=,=,0.12887509167194366,",",0.09248804301023483,-,0.06344836205244064,0.12887509167194366,1,0.01282703410834074,16,0.026645971462130547,9,1
\boxed{39}=39,=,^,0.3037218749523163,=,0.2514139413833618,/,0.05913200229406357,0.2514139413833618,2,0.006185678765177727,13,0.010362199507653713,12,2
\boxed{674}=674,=,=,0.4382688105106354,^,0.13485121726989746,_,0.07025473564863205,0.4382688105106354,1,0.00518984766677022,15,0.014210706576704979,11,1
\boxed{153}=153,=,=,0.43460458517074585,{,0.10159517079591751,^,0.09610813856124878,0.43460458517074585,1,0.006232292857021093,14,0.013051752932369709,12,1
\boxed{301}=301,=,=,0.40137186646461487,\,0.14700941741466522,{,0.08052948117256165,0.40137186646461487,1,0.00870154332369566,14,0.012594850733876228,13,1
\boxed{-192}=-192,=,=,0.16581933200359344,{,0.10586649924516678,",",0.09727195650339127,0.16581933200359344,1,0.04122897610068321,6,0.014033849351108074,13,1
\boxed{-837}=-837,=,=,0.12119653075933456,",",0.08108515292406082,|,0.060289327055215836,0.12119653075933456,1,0.01702653057873249,16,0.021916721016168594,9,1
\boxed{-832}=-832,=,=,0.1298736035823822,",",0.08586978167295456,{,0.06696710735559464,0.1298736035823822,1,0.022963011637330055,8,0.020413774996995926,12,1
\boxed{371}=371,=,=,0.40427419543266296,^,0.12575173377990723,|,0.07081492990255356,0.40427419543266296,1,0.008274972438812256,13,0.013569831848144531,11,1
\boxed{342}=342,=,=,0.4070074260234833,^,0.10686307400465012,{,0.08491605520248413,0.4070074260234833,1,0.006104403641074896,14,0.009329820051789284,12,1
\boxed{228}=228,=,\,0.21481561660766602,=,0.15999405086040497,_,0.07981828600168228,0.15999405086040497,2,0.0051054819487035275,16,0.007513069082051516,14,2
\boxed{-254}=-254,=,{,0.20248529314994812,",",0.11493688076734543,=,0.10918168723583221,0.10918168723583221,3,0.0358339361846447,5,0.03224760293960571,6,3
\boxed{-855}=-855,=,=,0.16997691988945007,{,0.08284202963113785,",",0.07971537113189697,0.16997691988945007,1,0.018722593784332275,14,0.021861985325813293,9,1
\boxed{7}=7,=,=,0.27221736311912537,^,0.2544003129005432,/,0.08590675890445709,0.27221736311912537,1,0.01172283198684454,12,0.00947924517095089,14,1
\boxed{-37}=-37,=,=,0.1305314600467682,",",0.08970312029123306,{,0.06862884014844894,0.1305314600467682,1,0.0071677337400615215,23,0.014483543112874031,13,1
\boxed{-718}=-718,=,=,0.12613841891288757,",",0.08732529729604721,{,0.05248817801475525,0.12613841891288757,1,0.017024725675582886,14,0.019398128613829613,9,1
\boxed{396}=396,=,=,0.44467759132385254,^,0.15429162979125977,/,0.05210066959261894,0.44467759132385254,1,0.006131747737526894,14,0.010438354685902596,12,1
\boxed{-164}=-164,=,{,0.12616582214832306,|,0.11400273442268372,=,0.1092156395316124,0.1092156395316124,3,0.009472896344959736,19,0.01625981740653515,12,3
\boxed{-820}=-820,=,",",0.1016705259680748,=,0.08935613930225372,-,0.0647968202829361,0.08935613930225372,2,0.018791576847434044,12,0.01926618628203869,11,2
\boxed{954}=954,=,=,0.44644975662231445,^,0.08862771093845367,|,0.0558650903403759,0.44644975662231445,1,0.0074975150637328625,13,0.015160026960074902,11,1
\boxed{-834}=-834,=,=,0.14173170924186707,",",0.08660200983285904,{,0.05162038281559944,0.14173170924186707,1,0.017168331891298294,15,0.019374413415789604,10,1
\boxed{-252}=-252,=,=,0.21917833387851715,{,0.10290242731571198,|,0.08584710210561752,0.21917833387851715,1,0.03804725781083107,5,0.019614199176430702,9,1
\boxed{98}=98,=,=,0.2953818142414093,^,0.1318015307188034,\,0.08305470645427704,0.2953818142414093,1,0.01369825191795826,13,0.01427645143121481,12,1
\boxed{666}=666,=,=,0.48349615931510925,^,0.11014652252197266,/,0.04963196814060211,0.48349615931510925,1,0.00686614029109478,13,0.010502704419195652,12,1
\boxed{-62}=-62,=,=,0.16385650634765625,",",0.0941447764635086,^,0.060793254524469376,0.16385650634765625,1,0.011702392250299454,19,0.017588099464774132,9,1
\boxed{-555}=-555,=,=,0.12763462960720062,",",0.10747390240430832,-,0.0764913335442543,0.12763462960720062,1,0.009280879981815815,19,0.03051847405731678,9,1
\boxed{156}=156,=,=,0.3672236502170563,^,0.1329129934310913,{,0.07420969009399414,0.3672236502170563,1,0.009653735905885696,13,0.012497283518314362,12,1
\boxed{-887}=-887,=,=,0.1328207105398178,",",0.07577992230653763,|,0.061056748032569885,0.1328207105398178,1,0.014603132382035255,18,0.016051141545176506,17,1
\boxed{966}=966,=,=,0.48627203702926636,^,0.07459307461977005,|,0.06037598103284836,0.48627203702926636,1,0.009532754309475422,13,0.011145471595227718,12,1
\boxed{133}=133,=,=,0.47685205936431885,^,0.07768643647432327,\,0.06680888682603836,0.47685205936431885,1,0.009996176697313786,13,0.014689294621348381,11,1
\boxed{-423}=-423,=,=,0.10800190269947052,",",0.08827292174100876,|,0.0832488164305687,0.10800190269947052,1,0.013910409063100815,14,0.013372930698096752,15,1
\boxed{316}=316,=,=,0.4107351005077362,\,0.16648000478744507,|,0.05710570886731148,0.4107351005077362,1,0.005665001459419727,17,0.019938835874199867,11,1
\boxed{652}=652,=,=,0.4565749764442444,^,0.11800763756036758,_,0.058898888528347015,0.4565749764442444,1,0.007210062351077795,14,0.010767126455903053,11,1
\boxed{609}=609,=,=,0.4117058515548706,^,0.10196413099765778,|,0.06897540390491486,0.4117058515548706,1,0.0059613194316625595,13,0.0156555213034153,11,1
\boxed{-473}=-473,=,=,0.12973710894584656,|,0.10926751792430878,",",0.08736634254455566,0.12973710894584656,1,0.01582568883895874,13,0.020604049786925316,10,1
\boxed{-823}=-823,=,=,0.12710437178611755,",",0.08569847047328949,{,0.0715620368719101,0.12710437178611755,1,0.017163386568427086,14,0.017964119091629982,13,1
\boxed{-207}=-207,=,=,0.10080812126398087,",",0.07972274720668793,→,0.057208746671676636,0.10080812126398087,1,0.01489142794162035,19,0.015898283571004868,17,1
\boxed{-579}=-579,=,=,0.11265096068382263,",",0.08645819127559662,|,0.06220443919301033,0.11265096068382263,1,0.014148480258882046,18,0.021414991468191147,9,1
\boxed{-275}=-275,=,=,0.16049034893512726,",",0.09572537988424301,^,0.045346200466156006,0.16049034893512726,1,0.02454555034637451,9,0.03271627426147461,7,1
\boxed{385}=385,=,=,0.38392403721809387,\,0.12446489930152893,{,0.10119523108005524,0.38392403721809387,1,0.0034867101348936558,16,0.004849069751799107,14,1
\boxed{838}=838,=,=,0.44958385825157166,|,0.08596733212471008,_,0.05823978781700134,0.44958385825157166,1,0.0059912558645009995,17,0.014559558592736721,12,1
\boxed{423}=423,=,=,0.3925209045410156,^,0.12047729641199112,|,0.0716029703617096,0.3925209045410156,1,0.0068120709620416164,13,0.013499065302312374,12,1
\boxed{567}=567,=,=,0.45118317008018494,^,0.09277744591236115,|,0.07458113133907318,0.45118317008018494,1,0.005852739792317152,13,0.010074099525809288,12,1
\boxed{-986}=-986,=,=,0.13012278079986572,",",0.09673159569501877,{,0.06701712310314178,0.13012278079986572,1,0.023266516625881195,8,0.016462745144963264,14,1
\boxed{158}=158,=,=,0.436235636472702,^,0.08935089409351349,\,0.0751039907336235,0.436235636472702,1,0.007508924230933189,13,0.01221419870853424,12,1
\boxed{-178}=-178,=,",",0.10284154862165451,|,0.08728914707899094,=,0.07718271017074585,0.07718271017074585,3,0.017128247767686844,14,0.014121496118605137,17,3
\boxed{-769}=-769,=,=,0.1085762083530426,",",0.07589859515428543,|,0.07094816863536835,0.1085762083530426,1,0.020414331927895546,10,0.02286219410598278,8,1
\boxed{-670}=-670,=,=,0.12366286665201187,",",0.09734786301851273,^,0.05011774227023125,0.12366286665201187,1,0.021631907671689987,9,0.02551901899278164,7,1
\boxed{289}=289,=,=,0.34943386912345886,\,0.11177144199609756,{,0.08001996576786041,0.34943386912345886,1,0.0040854415856301785,15,0.011338306590914726,13,1
\boxed{-321}=-321,=,=,0.13060474395751953,",",0.09354815632104874,-,0.06828377395868301,0.13060474395751953,1,0.03694520518183708,6,0.02391008846461773,10,1
\boxed{176}=176,=,=,0.38907474279403687,^,0.08044585585594177,\,0.07831650972366333,0.38907474279403687,1,0.0052682687528431416,15,0.006568253971636295,13,1
\boxed{133}=133,=,=,0.47685205936431885,^,0.07768643647432327,\,0.06680888682603836,0.47685205936431885,1,0.009996176697313786,13,0.014689294621348381,11,1
\boxed{-282}=-282,=,=,0.2243049144744873,{,0.08988635987043381,",",0.07414963841438293,0.2243049144744873,1,0.015717288479208946,14,0.01920652948319912,10,1
\boxed{252}=252,=,=,0.43943116068840027,{,0.11224997043609619,\,0.09734373539686203,0.43943116068840027,1,0.010128002613782883,13,0.010133780539035797,12,1
\boxed{637}=637,=,=,0.5037062168121338,^,0.08900512754917145,|,0.055877331644296646,0.5037062168121338,1,0.006100701168179512,14,0.012552709318697453,12,1
\boxed{-146}=-146,=,=,0.137145534157753,|,0.12162014096975327,{,0.1199679896235466,0.137145534157753,1,0.012210551649332047,16,0.012180945836007595,17,1
\boxed{628}=628,=,=,0.4997062087059021,^,0.1024378091096878,|,0.06308802217245102,0.4997062087059021,1,0.005868631415069103,14,0.01216465700417757,11,1
\boxed{-88}=-88,=,",",0.08769581466913223,-,0.06768904626369476,=,0.055413249880075455,0.055413249880075455,3,0.00425694091245532,35,0.009587663225829601,20,3
\boxed{576}=576,=,=,0.4367871880531311,^,0.1121644601225853,|,0.05673808604478836,0.4367871880531311,1,0.006154724396765232,14,0.011922724545001984,12,1
\boxed{52}=52,=,=,0.3417704701423645,\,0.12557131052017212,^,0.10874485969543457,0.3417704701423645,1,0.007451556157320738,16,0.01441659964621067,12,1
\boxed{683}=683,=,=,0.42186570167541504,^,0.09725181013345718,_,0.07355920970439911,0.42186570167541504,1,0.006375265773385763,13,0.015164796262979507,11,1
\boxed{-947}=-947,=,=,0.14479190111160278,|,0.08889271318912506,",",0.07698117196559906,0.14479190111160278,1,0.01956668496131897,10,0.024175874888896942,7,1
\boxed{469}=469,=,=,0.3478531539440155,^,0.10984543710947037,|,0.08670251816511154,0.3478531539440155,1,0.004285938106477261,17,0.012103083543479443,12,1
\boxed{-434}=-434,=,=,0.13360418379306793,",",0.08046877384185791,^,0.04921416565775871,0.13360418379306793,1,0.013849101960659027,19,0.014401838183403015,17,1
\boxed{-119}=-119,=,=,0.09625370055437088,",",0.0829693078994751,{,0.07722122967243195,0.09625370055437088,1,0.028024770319461823,8,0.03590264543890953,6,1
\boxed{480}=480,=,=,0.3459026515483856,\,0.28814640641212463,{,0.06515832990407944,0.3459026515483856,1,0.004801729694008827,15,0.007513436488807201,13,1
\boxed{455}=455,=,=,0.4903969168663025,^,0.10766664147377014,|,0.05641401559114456,0.4903969168663025,1,0.006549593526870012,13,0.01225416548550129,11,1
\boxed{667}=667,=,=,0.5058290362358093,^,0.07499521970748901,|,0.06194240599870682,0.5058290362358093,1,0.006551762577146292,14,0.012400691397488117,12,1
\boxed{-584}=-584,=,=,0.16172267496585846,",",0.0895470455288887,|,0.058479417115449905,0.16172267496585846,1,0.013917559757828712,19,0.01656675897538662,13,1
\boxed{-822}=-822,=,=,0.14870956540107727,",",0.0821835920214653,{,0.07698296755552292,0.14870956540107727,1,0.021581172943115234,9,0.01752702333033085,13,1
\boxed{-234}=-234,=,=,0.26790982484817505,{,0.08377789705991745,|,0.08273167163133621,0.26790982484817505,1,0.01468028873205185,14,0.018142368644475937,11,1
\boxed{809}=809,=,=,0.41697731614112854,+,0.0727451965212822,\,0.06444123387336731,0.41697731614112854,1,0.005916884168982506,15,0.014197014272212982,12,1
\boxed{-670}=-670,=,=,0.12366286665201187,",",0.09734786301851273,^,0.05011774227023125,0.12366286665201187,1,0.021631907671689987,9,0.02551901899278164,7,1
\boxed{-770}=-770,=,=,0.18654806911945343,",",0.09734664857387543,|,0.07262973487377167,0.18654806911945343,1,0.008457187563180923,21,0.01661583036184311,13,1
\boxed{-867}=-867,=,=,0.1066977009177208,",",0.08637891709804535,{,0.04869696870446205,0.1066977009177208,1,0.014232038520276546,18,0.015349779278039932,16,1
\boxed{962}=962,=,=,0.4331810474395752,^,0.08769365400075912,|,0.07186450064182281,0.4331810474395752,1,0.010209666565060616,13,0.012391643598675728,12,1
\boxed{910}=910,=,=,0.36463409662246704,\,0.12949493527412415,{,0.0674624890089035,0.36463409662246704,1,0.007598677184432745,13,0.0061287847347557545,15,1
\boxed{470}=470,=,=,0.3785456418991089,\,0.20288094878196716,{,0.08248519152402878,0.3785456418991089,1,0.002678240416571498,19,0.005983381532132626,14,1
\boxed{892}=892,=,=,0.3578738570213318,^,0.12297527492046356,_,0.07490948587656021,0.3578738570213318,1,0.00699652312323451,14,0.01158605981618166,12,1
\boxed{568}=568,=,=,0.456099271774292,^,0.09387452900409698,|,0.08757874369621277,0.456099271774292,1,0.005213649943470955,14,0.011483514681458473,12,1
\boxed{221}=221,=,=,0.43030625581741333,\,0.09013406187295914,{,0.07590823620557785,0.43030625581741333,1,0.007025339640676975,15,0.010545092634856701,12,1
\boxed{-413}=-413,=,=,0.10463742166757584,",",0.09107249230146408,|,0.06956209987401962,0.10463742166757584,1,0.013086939230561256,17,0.015093100257217884,15,1
\boxed{978}=978,=,{,0.22828225791454315,=,0.2026650756597519,\,0.12477727234363556,0.2026650756597519,2,0.007134085986763239,14,0.005801912397146225,16,2
\boxed{121}=121,=,=,0.4026510417461395,^,0.08527297526597977,{,0.07439719885587692,0.4026510417461395,1,0.009358310140669346,13,0.014379937201738358,12,1
\boxed{-924}=-924,=,=,0.1433446854352951,",",0.08225581794977188,|,0.051780104637145996,0.1433446854352951,1,0.01599804311990738,13,0.013970637694001198,18,1
\boxed{433}=433,=,=,0.35659006237983704,^,0.13497431576251984,|,0.08102070540189743,0.35659006237983704,1,0.006306608207523823,13,0.012807275168597698,12,1
\boxed{-909}=-909,=,=,0.11527426540851593,",",0.09476488828659058,|,0.05710325017571449,0.11527426540851593,1,0.021281957626342773,9,0.023083925247192383,8,1
\boxed{-978}=-978,=,{,0.12140025198459625,",",0.09625078737735748,},0.05676541477441788,0.045459214597940445,5,0.014525668695569038,15,0.007607024163007736,24,NULL
\boxed{862}=862,=,=,0.39992737770080566,^,0.08543162047863007,_,0.0671021044254303,0.39992737770080566,1,0.00580595713108778,16,0.009469999931752682,12,1
\boxed{597}=597,=,=,0.47150182723999023,|,0.07766632735729218,^,0.07723799347877502,0.47150182723999023,1,0.005100569222122431,16,0.01173720695078373,12,1
